Entity,Year,Code,Renewables (% equivalent primary energy),increase,world_avg,world_avg_diff,world_avg_change,Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Solar (% equivalent primary energy),Other Renewables (% equivalent primary energy),Hydro (% renewable),Wind (% renewable),Solar (% renewable),Others (% renewable)
Germany,1993,DEU,1.5835441,0.06308899999999995,7.6548657,-6.0713216,13.738955599999997,1.4045883,0.044449,0.00022199804,0.13428480195999998,88.7,2.8,0.0,8.5
Greece,1993,GRC,2.2926176,0.08739089999999994,7.6548657,-5.3622481,11.283015099999998,2.2453103,0.04624438,0.0,0.0010629199999999395,97.9,2.0,0.0,0.0
Hong Kong,1993,HKG,0.0,0.0,7.6548657,-7.6548657,7.364726736000001,0.0,0.0,0.0,0.0,,,,
Hungary,1993,HUN,0.21881689,0.006724539999999973,7.6548657,-7.43604881,2.3947443900000005,0.17454694,0.0,0.0,0.044269949999999975,79.8,0.0,0.0,20.2
Iceland,1993,ISL,61.05936,0.059849999999997294,7.6548657,53.404494299999996,57.618531399999995,57.89286,0.0,0.0,3.166499999999999,94.8,0.0,0.0,5.2
India,1993,IND,8.035937,-0.10468599999999917,7.6548657,0.38107130000000033,12.489061999999999,7.994472,0.010711289,0.0,0.03075371100000053,99.5,0.1,0.0,0.4
Indonesia,1993,IDN,3.8476534,-0.5608891999999996,7.6548657,-3.8072123,12.0188188,3.4419167,0.0,0.0,0.40573669999999984,89.5,0.0,0.0,10.5
Iran,1993,IRN,3.4577885,0.6618710000000001,7.6548657,-4.197077200000001,10.951071,3.4577885,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Iraq,1993,IRQ,5.861052,-0.7238009999999999,7.6548657,-1.7938137000000003,11.266390400000002,5.861052,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Ireland,1993,IRL,1.849106,-0.14187490000000014,7.6548657,-5.8057597,13.330302999999997,1.8135401,0.035565976,0.0,-7.600000007101926e-08,98.1,1.9,0.0,-0.0
Israel,1993,ISR,0.046211716,-0.009763211,7.6548657,-7.608653984,3.8796991000000007,0.046211716,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Italy,1993,ITA,7.1479244,0.0655853999999998,7.6548657,-0.5069413000000003,11.151931300000001,6.567815,0.0006091573,0.0017440219,0.5777562207999996,91.9,0.0,0.0,8.1
Japan,1993,JPN,5.6661205,0.5859455000000002,7.6548657,-1.9887452000000003,9.653628,5.001819,5.176769e-05,0.0012156068,0.6630341255099996,88.3,0.0,0.0,11.7
Kazakhstan,1993,KAZ,3.0152724,0.6196056000000003,7.6548657,-4.6395933,8.1037882,3.0152724,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kuwait,1993,KWT,0.0,0.0,7.6548657,-7.6548657,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Latvia,1993,LVA,17.300793,4.230553999999998,7.6548657,9.645927299999999,27.610732499999997,17.300793,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Lithuania,1993,LTU,1.1366833,0.43324645000000006,7.6548657,-6.518182400000001,6.267296,1.1366833,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Luxembourg,1993,LUX,0.6041135,-0.006636040000000065,7.6548657,-7.0507522,2.33356695,0.4883508,0.0,0.0,0.1157627,80.8,0.0,0.0,19.2
Malaysia,1993,MYS,4.1896806,0.4682029000000001,7.6548657,-3.4651851000000002,8.6250236,4.1896806,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Mexico,1993,MEX,7.209392,-0.04162999999999961,7.6548657,-0.4454737,9.911286999999998,5.8281927,0.00021772584,0.0008750114,1.3801065627600004,80.8,0.0,0.0,19.1
Morocco,1993,MAR,1.3822969,-1.6573259,7.6548657,-6.2725688,20.13248,1.3822969,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Netherlands,1993,NLD,0.3742875,0.03428762000000002,7.6548657,-7.2805782,6.313079369999999,0.028727852,0.054333102,0.0003109345,0.29091561149999995,7.7,14.5,0.1,77.7
New Zealand,1993,NZL,40.294605,2.7799949999999995,7.6548657,32.639739299999995,15.883623999999994,35.475513,0.0014894608,0.0,4.8176025391999975,88.0,0.0,0.0,12.0
North Macedonia,1993,MKD,5.0976725,-3.1952514999999995,7.6548657,-2.5571932000000004,18.508447,5.0976725,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Norway,1993,NOR,71.17737,-0.6881850000000043,7.6548657,63.522504299999994,10.42223700000001,71.02111,0.0,0.0,0.15626000000000317,99.8,0.0,0.0,0.2
Oman,1993,OMN,0.0,0.0,7.6548657,-7.6548657,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Pakistan,1993,PAK,17.234846,-0.1096989999999991,7.6548657,9.5799803,16.7265974,17.234846,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Peru,1993,PER,31.196318,3.1289080000000027,7.6548657,23.541452300000003,23.625140899999998,30.888271,0.0,0.0,0.30804700000000196,99.0,0.0,0.0,1.0
Philippines,1993,PHL,14.523899,0.3007659999999994,7.6548657,6.8690333,20.1610043,6.978888,0.0,0.0,7.545011,48.1,0.0,0.0,51.9
Poland,1993,POL,0.40594903,-0.01885950000000003,7.6548657,-7.24891667,3.4062516,0.38874492,0.0,0.0,0.017204109999999995,95.8,0.0,0.0,4.2
Portugal,1993,PRT,13.151094,5.184976600000001,7.6548657,5.4962283,23.510310999999998,11.78827,0.014573926,0.0,1.3482500739999999,89.6,0.1,0.0,10.3
Qatar,1993,QAT,0.0,0.0,7.6548657,-7.6548657,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Romania,1993,ROU,7.0546517,0.7708664000000001,7.6548657,-0.6002140000000002,13.522810999999999,7.054054,0.0,0.0,0.0005977000000001453,100.0,0.0,0.0,0.0
Russia,1993,RUS,5.7802973,0.4435172999999999,7.6548657,-1.8745684000000002,6.8301043,5.778261,0.0,0.0,0.002036300000000324,100.0,0.0,0.0,0.0
Saudi Arabia,1993,SAU,0.0,0.0,7.6548657,-7.6548657,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Singapore,1993,SGP,0.23974904,-0.02218092000000002,7.6548657,-7.41511666,7.473425700000001,0.0,0.0,0.0,0.23974904,0.0,0.0,0.0,100.0
Slovakia,1993,SVK,4.882404,2.2026867,7.6548657,-2.7724617,5.1299779999999995,4.882404,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Slovenia,1993,SVN,13.463439,-2.1370400000000007,7.6548657,5.808573299999999,18.92387,13.463439,0.0,0.0,0.0,100.0,0.0,0.0,0.0
South Africa,1993,ZAF,0.04210848,-0.17440302,7.6548657,-7.612757220000001,5.038994999999999,0.04210848,0.0,0.0,0.0,100.0,0.0,0.0,0.0
South Korea,1993,KOR,0.83896744,0.16492693999999997,7.6548657,-6.81589826,6.9886766,0.8383731,0.00019747055,0.00039680404,6.541000002649022e-08,99.9,0.0,0.0,0.0
Spain,1993,ESP,6.6250877,1.6118372999999995,7.6548657,-1.0297780000000003,16.8508568,6.427325,0.03058497,0.0023728115,0.1648049185000002,97.0,0.5,0.0,2.5
Sri Lanka,1993,LKA,32.161766,5.363696999999998,7.6548657,24.506900299999998,23.962220000000002,32.161766,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Sweden,1993,SWE,35.322853,0.5968860000000049,7.6548657,27.6679873,20.089769000000004,34.224022,0.02384085,0.00045653313,1.0745336168700041,96.9,0.1,0.0,3.0
Switzerland,1993,CHE,31.083035,2.6882979999999996,7.6548657,23.4281693,17.383587,30.625925,0.0,0.0034252459,0.45368475410000014,98.5,0.0,0.0,1.5
Taiwan,1993,TWN,1.8557117,-1.2231157000000001,7.6548657,-5.799154,16.373403300000003,1.7488519,0.0,0.0,0.10685980000000006,94.2,0.0,0.0,5.8
Thailand,1993,THA,2.1971903,-0.6657743000000003,7.6548657,-5.4576754,9.7342543,2.1781178,0.0,0.0,0.019072500000000048,99.1,0.0,0.0,0.9
Trinidad and Tobago,1993,TTO,0.11545403,-0.014934989999999995,7.6548657,-7.53941167,7.616215603000001,0.0,0.0,0.0,0.11545403,0.0,0.0,0.0,100.0
Turkey,1993,TUR,15.372353,2.2927660000000003,7.6548657,7.7174873,11.101193799999999,15.311311,0.0,0.0,0.061042000000000485,99.6,0.0,0.0,0.4
Turkmenistan,1993,TKM,0.012083901,0.003748959999999999,7.6548657,-7.642781799000001,7.465942471000001,0.012083901,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Ukraine,1993,UKR,1.4715108,0.5503703699999999,7.6548657,-6.1833549,3.9671231999999996,1.4715108,0.0,0.0,0.0,100.0,0.0,0.0,0.0
United Arab Emirates,1993,ARE,0.0,0.0,7.6548657,-7.6548657,7.473425700000001,0.0,0.0,0.0,0.0,,,,
United Kingdom,1993,GBR,0.6676498,-0.07484955000000004,7.6548657,-6.987215900000001,13.7313811,0.49419725,0.024921753,0.0,0.148530797,74.0,3.7,0.0,22.2
United States,1993,USA,4.5714097,0.3101786999999998,7.6548657,-3.083456,2.550483999999999,3.530317,0.03838379,0.0060070422,0.9967018678000001,77.2,0.8,0.1,21.8
Uzbekistan,1993,UZB,4.1460834,0.3395454,7.6548657,-3.5087823,8.231224,4.1460834,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Venezuela,1993,VEN,21.57694,0.321353000000002,7.6548657,13.9220743,21.347299900000003,21.57694,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Vietnam,1993,VNM,24.039852,-0.8726330000000004,7.6548657,16.3849863,22.283662800000002,24.039852,0.0,0.0,0.0,100.0,0.0,0.0,0.0
World,1993,OWID_WRL,7.6548657,0.36798710000000057,7.6548657,0.0,0.0,7.0953107,0.017265324,0.0016869586,0.5406027174000004,92.7,0.2,0.0,7.1
Algeria,1994,DZA,0.16257899,-0.18770115,7.6321387,-7.4695597099999995,12.29859025,0.16257899,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Argentina,1994,ARG,13.306406,1.0898730000000008,7.6321387,5.674267300000001,14.129202300000003,13.254489,0.0,0.0,0.05191700000000132,99.6,0.0,0.0,0.4
Australia,1994,AUS,4.5271807,-0.23224780000000056,7.6321387,-3.104958,4.359454799999999,4.3199315,0.0014699682,0.004654296,0.20112493579999968,95.4,0.0,0.1,4.4
Austria,1994,AUT,31.2963,-0.7917850000000008,7.6321387,23.6641613,13.232966000000001,30.170261,0.0,0.00084134325,1.1251976567499986,96.4,0.0,0.0,3.6
Azerbaijan,1994,AZE,3.1670034,-0.6902111,7.6321387,-4.4651353,9.9831373,3.1670034,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Bangladesh,1994,BGD,2.7616806,0.6573517,7.6321387,-4.8704581,12.441200600000002,2.7616806,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Belarus,1994,BLR,0.019936154,0.003270254,7.6321387,-7.612202546,6.503567900000001,0.019936154,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Belgium,1994,BEL,0.27591464,0.029261589999999976,7.6321387,-7.35622406,4.77529137,0.15410542,0.0040082526,0.0,0.1178009674,55.9,1.5,0.0,42.7
Brazil,1994,BRA,44.5656,-0.5940299999999965,7.6321387,36.933461300000005,19.846573,39.38199,0.0,0.0,5.183610000000002,88.4,0.0,0.0,11.6
Bulgaria,1994,BGR,1.7196692,-0.4706227999999999,7.6321387,-5.912469499999999,6.0087565,1.7196692,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Canada,1994,CAN,29.927301,-0.5235920000000007,7.6321387,22.2951623,8.412174499999995,29.367456,0.0052848915,0.00018427888,0.5543758296199992,98.1,0.0,0.0,1.9
Chile,1994,CHL,25.954523,-1.5747470000000021,7.6321387,18.3223843,18.0777173,23.30869,0.0,0.0,2.6458329999999997,89.8,0.0,0.0,10.2
China,1994,CHN,4.952474,0.19461329999999943,7.6321387,-2.6796647,5.2051462,4.926808,0.011294927,0.00014705995,0.0142240130499993,99.5,0.2,0.0,0.3
Colombia,1994,COL,29.809082,1.9616849999999992,7.6321387,22.1769433,22.133817300000004,29.369959,0.0,0.0,0.4391229999999986,98.5,0.0,0.0,1.5
Croatia,1994,HRV,18.960316,2.8723509999999983,7.6321387,11.3281773,25.305742000000002,18.937729,0.0,0.0,0.022586999999997914,99.9,0.0,0.0,0.1
Cyprus,1994,CYP,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Czechia,1994,CZE,1.1369475,0.14479785,7.6321387,-6.4951912,2.7215643,0.9254919,0.0,0.0,0.21145559999999997,81.4,0.0,0.0,18.6
Denmark,1994,DNK,2.1321414,-0.22984379999999982,7.6321387,-5.4999972999999995,33.035503500000004,0.038861305,1.3553784,0.0,0.7379016949999999,1.8,63.6,0.0,34.6
Ecuador,1994,ECU,19.351002,0.723389000000001,7.6321387,11.718863300000002,24.218186200000005,19.351002,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Egypt,1994,EGY,7.676783,0.08135400000000015,7.6321387,0.04464430000000075,18.4334834,7.676783,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Estonia,1994,EST,0.0,0.0,7.6321387,-7.6321387,8.689619437999998,0.0,0.0,0.0,0.0,,,,
Finland,1994,FIN,15.916638,-1.8110750000000007,7.6321387,8.2844993,16.531090499999998,9.990633,0.006102836,0.0006788011,5.9192233628999995,62.8,0.0,0.0,37.2
France,1994,FRA,8.563506,1.5946225000000007,7.6321387,0.9313673000000007,7.289503599999999,8.27928,0.00049452117,0.00019741362,0.28353406521000035,96.7,0.0,0.0,3.3
Germany,1994,DEU,1.7396334,0.1560893000000001,7.6321387,-5.8925053,13.738955599999997,1.5102125,0.06797639,0.000299262,0.16114524800000005,86.8,3.9,0.0,9.3
Greece,1994,GRC,2.5512795,0.25866190000000033,7.6321387,-5.080859199999999,11.283015099999998,2.5144384,0.03579616,0.0,0.0010449400000001816,98.6,1.4,0.0,0.0
Hong Kong,1994,HKG,0.0,0.0,7.6321387,-7.6321387,7.364726736000001,0.0,0.0,0.0,0.0,,,,
Hungary,1994,HUN,0.21855822,-0.00025866999999998863,7.6321387,-7.413580479999999,2.3947443900000005,0.16789748,0.0,0.0,0.05066074000000001,76.8,0.0,0.0,23.2
Iceland,1994,ISL,61.05491,-0.004449999999998511,7.6321387,53.4227713,57.618531399999995,57.872993,0.0,0.0,3.1819169999999986,94.8,0.0,0.0,5.2
India,1994,IND,8.667226,0.6312889999999989,7.6321387,1.0350872999999998,12.489061999999999,8.602682,0.020514613,0.0,0.04402938699999971,99.3,0.2,0.0,0.5
Indonesia,1994,IDN,3.5212233,-0.32643010000000006,7.6321387,-4.1109154,12.0188188,2.9519868,0.0,0.0,0.5692365000000001,83.8,0.0,0.0,16.2
Iran,1994,IRN,2.0214617,-1.4363267999999998,7.6321387,-5.610676999999999,10.951071,2.0214617,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Iraq,1994,IRQ,5.2431145,-0.6179375,7.6321387,-2.3890241999999997,11.266390400000002,5.2431145,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Ireland,1994,IRL,2.141104,0.291998,7.6321387,-5.4910347,13.330302999999997,2.0977728,0.043331265,0.0,-6.500000009762585e-08,98.0,2.0,0.0,-0.0
Israel,1994,ISR,0.03918334,-0.007028376000000003,7.6321387,-7.5929553599999995,3.8796991000000007,0.03918334,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Italy,1994,ITA,7.6455245,0.49760009999999966,7.6321387,0.013385800000000003,11.151931300000001,7.0964465,0.001067322,0.0017479748,0.5462627031999997,92.8,0.0,0.0,7.1
Japan,1994,JPN,4.097034,-1.5690865,7.6321387,-3.5351046999999998,9.653628,3.3570628,4.9900354e-05,0.0015102685,0.7384110311459998,81.9,0.0,0.0,18.0
Kazakhstan,1994,KAZ,4.0728307,1.0575582999999997,7.6321387,-3.5593079999999997,8.1037882,4.0728307,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Kuwait,1994,KWT,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Latvia,1994,LVA,20.52125,3.2204569999999997,7.6321387,12.8891113,27.610732499999997,20.52125,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Lithuania,1994,LTU,1.5146508,0.3779675,7.6321387,-6.1174878999999995,6.267296,1.5146508,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Luxembourg,1994,LUX,0.77528125,0.17116775000000006,7.6321387,-6.85685745,2.33356695,0.6518822,0.0,0.0,0.12339905000000007,84.1,0.0,0.0,15.9
Malaysia,1994,MYS,5.2703333,1.0806527,7.6321387,-2.3618053999999997,8.6250236,5.2703333,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Mexico,1994,MEX,5.4481173,-1.7612747000000004,7.6321387,-2.1840214,9.911286999999998,4.1955853,0.0010343557,0.0010343557,1.2504632885999993,77.0,0.0,0.0,23.0
Morocco,1994,MAR,2.377947,0.9956500999999998,7.6321387,-5.2541917,20.13248,2.377947,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Netherlands,1994,NLD,0.42665818,0.05237068,7.6321387,-7.20548052,6.313079369999999,0.031564485,0.075123474,3.1430582e-06,0.31996707794180007,7.4,17.6,0.0,75.0
New Zealand,1994,NZL,41.252308,0.9577030000000022,7.6321387,33.6201693,15.883623999999994,36.890423,0.0014485775,0.0,4.360436422500001,89.4,0.0,0.0,10.6
North Macedonia,1994,MKD,7.2256556,2.1279831,7.6321387,-0.4064831,18.508447,7.2256556,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Norway,1994,NOR,69.031494,-2.1458760000000012,7.6321387,61.399355299999996,10.42223700000001,68.85174,0.0,0.0,0.17975399999998842,99.7,0.0,0.0,0.3
Oman,1994,OMN,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Pakistan,1994,PAK,16.347652,-0.8871940000000009,7.6321387,8.715513300000001,16.7265974,16.347652,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Peru,1994,PER,30.9784,-0.21791800000000094,7.6321387,23.346261300000002,23.625140899999998,30.669312,0.0,0.0,0.30908799999999914,99.0,0.0,0.0,1.0
Philippines,1994,PHL,15.574135,1.050236,7.6321387,7.9419963000000005,20.1610043,7.6547565,0.0,0.0,7.9193785,49.2,0.0,0.0,50.8
Poland,1994,POL,0.4881243,0.08217527000000002,7.6321387,-7.1440144,3.4062516,0.47309425,0.0,0.0,0.015030050000000017,96.9,0.0,0.0,3.1
Portugal,1994,PRT,15.609879,2.458784999999999,7.6321387,7.9777403,23.510310999999998,14.201504,0.022652084,0.0,1.3857229159999995,91.0,0.1,0.0,8.9
Qatar,1994,QAT,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Romania,1994,ROU,7.641244,0.5865923000000004,7.6321387,0.00910530000000076,13.522810999999999,7.641244,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Russia,1994,RUS,6.3942966,0.6139992999999997,7.6321387,-1.2378421,6.8301043,6.3920393,0.0,0.0,0.0022572999999992405,100.0,0.0,0.0,0.0
Saudi Arabia,1994,SAU,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Singapore,1994,SGP,0.20962867,-0.030120370000000007,7.6321387,-7.42251003,7.473425700000001,0.0,0.0,0.0,0.20962867,0.0,0.0,0.0,100.0
Slovakia,1994,SVK,6.225819,1.3434150000000002,7.6321387,-1.4063196999999992,5.1299779999999995,6.225819,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Slovenia,1994,SVN,14.166087,0.7026479999999999,7.6321387,6.5339483,18.92387,14.166087,0.0,0.0,0.0,100.0,0.0,0.0,0.0
South Africa,1994,ZAF,0.29699612,0.25488763999999997,7.6321387,-7.335142579999999,5.038994999999999,0.29699612,0.0,0.0,0.0,100.0,0.0,0.0,0.0
South Korea,1994,KOR,0.4319862,-0.40698124,7.6321387,-7.2001525,6.9886766,0.43143514,0.00018311506,0.00036795763,-1.269000000789439e-08,99.9,0.0,0.1,-0.0
Spain,1994,ESP,7.3138194,0.6887317,7.6321387,-0.31831929999999975,16.8508568,7.093602,0.04405182,0.0025172564,0.17364832360000013,97.0,0.6,0.0,2.4
Sri Lanka,1994,LKA,31.979883,-0.18188299999999913,7.6321387,24.347744300000002,23.962220000000002,31.979883,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Sweden,1994,SWE,28.229177,-7.093676000000002,7.6321387,20.5970383,20.089769000000004,27.09124,0.034381486,0.00045647507,1.1030990389300008,96.0,0.1,0.0,3.9
Switzerland,1994,CHE,32.318325,1.2352900000000027,7.6321387,24.686186300000003,17.383587,31.830553,0.0,0.0040712873,0.4837007127000032,98.5,0.0,0.0,1.5
Taiwan,1994,TWN,2.141311,0.2855992999999999,7.6321387,-5.4908277,16.373403300000003,2.0300536,0.0,0.0,0.11125739999999995,94.8,0.0,0.0,5.2
Thailand,1994,THA,2.3979282,0.20073790000000002,7.6321387,-5.2342105,9.7342543,2.368511,0.0,0.0,0.029417200000000143,98.8,0.0,0.0,1.2
Trinidad and Tobago,1994,TTO,0.12450814,0.009054110000000004,7.6321387,-7.50763056,7.616215603000001,0.0,0.0,0.0,0.12450814,0.0,0.0,0.0,100.0
Turkey,1994,TUR,14.304976,-1.0673770000000005,7.6321387,6.6728373,11.101193799999999,14.244038,0.0,0.0,0.06093800000000016,99.6,0.0,0.0,0.4
Turkmenistan,1994,TKM,0.009070907,-0.0030129939999999997,7.6321387,-7.623067793,7.465942471000001,0.009070907,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Ukraine,1994,UKR,1.8900633,0.4185525000000001,7.6321387,-5.742075399999999,3.9671231999999996,1.8900633,0.0,0.0,0.0,100.0,0.0,0.0,0.0
United Arab Emirates,1994,ARE,0.0,0.0,7.6321387,-7.6321387,7.473425700000001,0.0,0.0,0.0,0.0,,,,
United Kingdom,1994,GBR,0.8253748,0.157725,7.6321387,-6.8067639,13.7313811,0.59483325,0.03998722,0.0,0.19055433,72.1,4.8,0.0,23.1
United States,1994,USA,4.2548165,-0.3165932000000007,7.6321387,-3.3773222,2.550483999999999,3.2193832,0.04322358,0.006230094,0.9859796259999998,75.7,1.0,0.1,23.2
Uzbekistan,1994,UZB,4.1098585,-0.03622490000000056,7.6321387,-3.5222802,8.231224,4.1098585,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Venezuela,1994,VEN,21.46965,-0.107289999999999,7.6321387,13.837511300000003,21.347299900000003,21.46965,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Vietnam,1994,VNM,24.972696,0.9328439999999993,7.6321387,17.3405573,22.283662800000002,24.972696,0.0,0.0,0.0,100.0,0.0,0.0,0.0
World,1994,OWID_WRL,7.6321387,-0.022727000000000608,7.6321387,0.0,0.0,7.0499887,0.021312566,0.0017863294,0.5590511045999995,92.4,0.3,0.0,7.3
Algeria,1995,DZA,0.1822476,0.019668610000000003,7.866311,-7.684063399999999,12.29859025,0.1822476,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Argentina,1995,ARG,12.535519,-0.7708870000000001,7.866311,4.669208000000001,14.129202300000003,12.475042,0.0,0.0,0.06047700000000056,99.5,0.0,0.0,0.5
Australia,1995,AUS,4.239725,-0.28745569999999976,7.866311,-3.6265859999999996,4.359454799999999,4.0042224,0.001792815,0.0054180315,0.22829175350000022,94.4,0.0,0.1,5.4
Austria,1995,AUT,31.51592,0.2196200000000026,7.866311,23.649609,13.232966000000001,29.863268,0.00080223364,0.00080223364,1.6510475327199998,94.8,0.0,0.0,5.2
Azerbaijan,1995,AZE,2.8640728,-0.30293059999999983,7.866311,-5.002238199999999,9.9831373,2.8640728,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Bangladesh,1995,BGD,1.0269947,-1.7346859000000001,7.866311,-6.8393163,12.441200600000002,1.0269947,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Belarus,1995,BLR,0.023589265,0.0036531110000000006,7.866311,-7.842721735,6.503567900000001,0.023589265,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Belgium,1995,BEL,0.30511987,0.029205230000000026,7.866311,-7.561191129999999,4.77529137,0.14870304,0.003959281,0.0,0.152457549,48.7,1.3,0.0,50.0
Brazil,1995,BRA,44.34581,-0.21979000000000326,7.866311,36.479499000000004,19.846573,39.237316,0.0,0.0,5.108494,88.5,0.0,0.0,11.5
Bulgaria,1995,BGR,2.5187614,0.7990921999999998,7.866311,-5.3475496,6.0087565,2.5187614,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Canada,1995,CAN,29.888117,-0.039183999999998775,7.866311,22.021806,8.412174499999995,29.208872,0.0051587326,0.00033593999,0.6737503274100016,97.7,0.0,0.0,2.3
Chile,1995,CHL,26.028479,0.07395600000000258,7.866311,18.162168,18.0777173,23.44569,0.0,0.0,2.5827890000000018,90.1,0.0,0.0,9.9
China,1995,CHN,5.55382,0.6013460000000004,7.866311,-2.3124909999999996,5.2051462,5.4434624,0.017599184,0.00019989497,0.09255852103000038,98.0,0.3,0.0,1.7
Colombia,1995,COL,29.331577,-0.47750500000000073,7.866311,21.465266,22.133817300000004,28.866896,0.0,0.0,0.4646809999999988,98.4,0.0,0.0,1.6
Croatia,1995,HRV,19.14962,0.18930399999999992,7.866311,11.283309,25.305742000000002,19.131437,0.0,0.0,0.018183000000000504,99.9,0.0,0.0,0.1
Cyprus,1995,CYP,0.0,0.0,7.866311,-7.866311,7.473425700000001,0.0,0.0,0.0,0.0,,,,
Czechia,1995,CZE,1.4834487,0.34650120000000006,7.866311,-6.382862299999999,2.7215643,1.2175488,0.0,0.0,0.26589989999999997,82.1,0.0,0.0,17.9
Denmark,1995,DNK,2.313322,0.1811805999999998,7.866311,-5.552989,33.035503500000004,0.036777273,1.4289747,0.0,0.8475700270000002,1.6,61.8,0.0,36.6
Ecuador,1995,ECU,16.093634,-3.2573679999999996,7.866311,8.227323000000002,24.218186200000005,16.093634,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Egypt,1995,EGY,7.558946,-0.11783700000000064,7.866311,-0.3073649999999999,18.4334834,7.558946,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Estonia,1995,EST,0.030831562,0.030831562,7.866311,-7.835479437999999,8.689619437999998,0.0,0.0,0.0,0.030831562,0.0,0.0,0.0,100.0
Finland,1995,FIN,17.851295,1.9346569999999996,7.866311,9.984984,16.531090499999998,11.493516,0.009609784,0.0007121578,6.347457058200001,64.4,0.1,0.0,35.6
France,1995,FRA,7.823903,-0.7396030000000007,7.866311,-0.042408,7.289503599999999,7.504825,0.00048401835,0.00020922704,0.3183847546099993,95.9,0.0,0.0,4.1
Germany,1995,DEU,1.8891898,0.14955640000000003,7.866311,-5.977121199999999,13.738955599999997,1.6036263,0.11159026,0.00037178717,0.17360145283000009,84.9,5.9,0.0,9.2
Greece,1995,GRC,3.3267503,0.7754707999999999,7.866311,-4.539560699999999,11.283015099999998,3.2940059,0.031735916,0.0,0.001008483999999893,99.0,1.0,0.0,0.0
Hong Kong,1995,HKG,0.0,0.0,7.866311,-7.866311,7.364726736000001,0.0,0.0,0.0,0.0,,,,
Hungary,1995,HUN,0.23041439,0.01185617,7.866311,-7.63589661,2.3947443900000005,0.16807692,0.0,0.0,0.062337470000000006,72.9,0.0,0.0,27.1
Iceland,1995,ISL,61.592953,0.5380430000000018,7.866311,53.726642,57.618531399999995,58.154625,0.0,0.0,3.4383279999999985,94.4,0.0,0.0,5.6
India,1995,IND,7.6867676,-0.9804583999999998,7.866311,-0.17954340000000002,12.489061999999999,7.5763845,0.049544312,0.0001012447,0.06073754329999995,98.6,0.6,0.0,0.8
Indonesia,1995,IDN,3.5392697,0.01804640000000024,7.866311,-4.327041299999999,12.0188188,2.8177843,0.0,0.0,0.7214854000000002,79.6,0.0,0.0,20.4
